id,pred,,
comment_2897,1,,
comment_2898,1,,
comment_2899,0,,
comment_2900,1,,
comment_2901,0,,
comment_2902,0,,
comment_2903,0,,
comment_2904,1,,
comment_2905,0,,
comment_2906,1,,
comment_2907,0,,
comment_2908,0,,
comment_2909,1,,
comment_2910,0,,
comment_2911,0,,
comment_2912,1,,
comment_2913,0,,
comment_2914,0,,
comment_2915,1,,
comment_2916,0,,
comment_2917,1,,
comment_2918,1,,
comment_2919,0,,
comment_2920,1,,
comment_2921,1,,
comment_2922,1,,
comment_2923,0,,
comment_2924,0,,
comment_2925,0,,
comment_2926,0,,
comment_2927,1,,
comment_2928,0,,
comment_2929,1,,
comment_2930,1,,
comment_2931,0,,
comment_2932,1,,
comment_2933,1,,
comment_2934,1,,
comment_2935,0,,
comment_2936,0,,
comment_2937,0,,
comment_2938,1,,
comment_2939,0,,
comment_2940,0,,
comment_2941,1,,
comment_2942,1,,
comment_2943,0,,
comment_2944,1,,
comment_2945,0,,
comment_2946,0,,
comment_2947,1,,
comment_2948,0,,
comment_2949,0,,
comment_2950,1,,
comment_2951,1,,
comment_2952,0,,
comment_2953,0,,
comment_2954,1,,
comment_2955,0,,
comment_2956,1,,
comment_2957,0,,
comment_2958,0,,
comment_2959,0,,
comment_2960,0,,
comment_2961,0,,
comment_2962,1,,
comment_2963,0,,
comment_2964,0,,
comment_2965,0,,
comment_2966,0,,
comment_2967,1,,
comment_2968,0,,
comment_2969,0,,
comment_2970,1,,
comment_2971,0,,
comment_2972,0,,
comment_2973,1,,
comment_2974,0,,
comment_2975,1,,
comment_2976,0,,
comment_2977,0,,
comment_2978,0,,
comment_2979,0,,
comment_2980,0,,
comment_2981,1,,
comment_2982,1,,
comment_2983,1,,
comment_2984,0,,
comment_2985,1,,
comment_2986,0,,
comment_2987,0,,
comment_2988,1,,
comment_2989,1,,
comment_2990,1,,
comment_2991,0,,
comment_2992,0,,
comment_2993,1,,
comment_2994,0,,
comment_2995,1,,
comment_2996,0,,
comment_2997,0,,
comment_2998,0,,
comment_2999,0,,
comment_3000,1,,
comment_3001,0,,
comment_3002,0,,
comment_3003,1,,
comment_3004,0,,
comment_3005,1,,
comment_3006,1,,
comment_3007,0,,
comment_3008,1,,
comment_3009,1,,
comment_3010,0,,
comment_3011,0,,
comment_3012,0,,
comment_3013,0,,
comment_3014,1,,
comment_3015,0,,
comment_3016,0,,
comment_3017,1,,
comment_3018,0,,
comment_3019,1,,
comment_3020,0,,
comment_3021,0,,
comment_3022,0,,
comment_3023,0,,
comment_3024,0,,
comment_3025,0,,
comment_3026,1,,
comment_3027,0,,
comment_3028,0,,
comment_3029,0,,
comment_3030,1,,
comment_3031,0,,
comment_3032,0,,
comment_3033,0,,
comment_3034,0,,
comment_3035,1,,
comment_3036,0,,
comment_3037,1,,
comment_3038,0,,
comment_3039,1,,
comment_3040,0,,
comment_3041,1,,
comment_3042,0,,
comment_3043,0,,
comment_3044,1,,
comment_3045,0,,
comment_3046,0,,
comment_3047,0,,
comment_3048,0,,
comment_3049,1,,
comment_3050,1,,
comment_3051,1,,
comment_3052,0,,
comment_3053,0,,
comment_3054,1,,
comment_3055,0,,
comment_3056,1,,
comment_3057,1,,
comment_3058,1,,
comment_3059,1,,
comment_3060,1,,
comment_3061,0,,
comment_3062,0,,
comment_3063,1,,
comment_3064,1,,
comment_3065,1,,
comment_3066,1,,
comment_3067,1,,
comment_3068,0,,
comment_3069,1,,
comment_3070,0,,
comment_3071,0,,
comment_3072,0,,
comment_3073,0,,
comment_3074,0,,
comment_3075,1,,
comment_3076,0,,
comment_3077,0,,
comment_3078,1,,
comment_3079,0,,
comment_3080,1,,
comment_3081,1,,
comment_3082,0,,
comment_3083,0,,
comment_3084,1,,
comment_3085,1,,
comment_3086,0,,
comment_3087,0,,
comment_3088,1,,
comment_3089,1,,
comment_3090,0,,
comment_3091,1,,
comment_3092,1,,
comment_3093,1,,
comment_3094,1,,
comment_3095,1,,
comment_3096,0,,
comment_3097,1,,
comment_3098,1,,
comment_3099,0,,
comment_3100,1,,
comment_3101,0,,
comment_3102,1,,
comment_3103,1,,
comment_3104,1,,
comment_3105,0,,
comment_3106,1,,
comment_3107,0,,
comment_3108,1,,
comment_3109,0,,
comment_3110,1,,
comment_3111,0,,
comment_3112,0,,
comment_3113,1,,
comment_3114,0,,
comment_3115,1,,
comment_3116,0,,
comment_3117,1,,
comment_3118,0,,
comment_3119,1,,
comment_3120,1,,
comment_3121,1,,
comment_3122,0,,
comment_3123,0,,
comment_3124,1,,
comment_3125,0,,
comment_3126,0,,
comment_3127,0,,
comment_3128,0,,
comment_3129,1,,
comment_3130,0,,
comment_3131,0,,
comment_3132,1,,
comment_3133,0,,
comment_3134,1,,
comment_3135,0,,
comment_3136,0,,
comment_3137,1,,
comment_3138,0,,
comment_3139,0,,
comment_3140,0,,
comment_3141,0,,
comment_3142,1,,
comment_3143,0,,
comment_3144,0,,
comment_3145,0,,
comment_3146,0,,
comment_3147,1,,
comment_3148,0,,
comment_3149,1,,
comment_3150,0,,
comment_3151,0,,
comment_3152,1,,
comment_3153,0,,
comment_3154,0,,
comment_3155,1,,
comment_3156,0,,
comment_3157,0,,
comment_3158,1,,
comment_3159,0,,
comment_3160,0,,
comment_3161,0,,
comment_3162,0,,
comment_3163,1,,
comment_3164,0,,
comment_3165,0,,
comment_3166,0,,
comment_3167,1,,
comment_3168,0,,
comment_3169,1,,
comment_3170,0,,
comment_3171,1,,
comment_3172,0,,
comment_3173,1,,
comment_3174,0,,
comment_3175,0,,
comment_3176,0,,
comment_3177,0,,
comment_3178,0,,
comment_3179,1,,
comment_3180,0,,
comment_3181,1,,
comment_3182,1,,
comment_3183,1,,
comment_3184,0,,
comment_3185,0,,
comment_3186,0,,
comment_3187,1,,
comment_3188,0,,
comment_3189,1,,
comment_3190,0,,
comment_3191,0,,
comment_3192,0,,
comment_3193,1,,
comment_3194,0,,
comment_3195,0,,
comment_3196,1,,
comment_3197,0,,
comment_3198,0,,
comment_3199,0,,
comment_3200,0,,
comment_3201,0,,
comment_3202,0,,
comment_3203,1,,
comment_3204,1,,
comment_3205,0,,
comment_3206,0,,
comment_3207,1,,
comment_3208,1,,
comment_3209,0,,
comment_3210,1,,
comment_3211,1,,
comment_3212,0,,
comment_3213,0,,
comment_3214,0,,
comment_3215,0,,
comment_3216,0,,
comment_3217,0,,
comment_3218,1,,
comment_3219,0,,
comment_3220,1,,
comment_3221,1,,
comment_3222,1,,
comment_3223,1,,
comment_3224,1,,
comment_3225,0,,
comment_3226,1,,
comment_3227,1,,
comment_3228,1,,
comment_3229,0,,
comment_3230,1,,
comment_3231,0,,
comment_3232,1,,
comment_3233,1,,
comment_3234,0,,
comment_3235,1,,
comment_3236,0,,
comment_3237,1,,
comment_3238,0,,
comment_3239,1,,
comment_3240,1,,
comment_3241,0,,
comment_3242,0,,
comment_3243,0,,
comment_3244,0,,
comment_3245,0,,
comment_3246,1,,
comment_3247,1,,
comment_3248,1,,
comment_3249,0,,
comment_3250,0,,
comment_3251,0,,
comment_3252,0,,
comment_3253,1,,
comment_3254,0,,
comment_3255,1,,
comment_3256,0,,
comment_3257,0,,
comment_3258,1,,
comment_3259,0,,
comment_3260,1,,
comment_3261,0,,
comment_3262,0,,
comment_3263,0,,
comment_3264,0,,
comment_3265,0,,
comment_3266,0,,
comment_3267,0,,
comment_3268,1,,
comment_3269,0,,
comment_3270,0,,
comment_3271,0,,
comment_3272,0,,
comment_3273,0,,
comment_3274,0,,
comment_3275,1,,
comment_3276,0,,
comment_3277,1,,
comment_3278,1,,
comment_3279,0,,
comment_3280,0,,
comment_3281,0,,
comment_3282,0,,
comment_3283,0,,
comment_3284,0,,
comment_3285,1,,
comment_3286,1,,
comment_3287,1,,
comment_3288,0,,
comment_3289,0,,
comment_3290,0,,
comment_3291,1,,
comment_3292,0,,
comment_3293,1,,
comment_3294,1,,
comment_3295,1,,
comment_3296,0,,
comment_3297,1,,
comment_3298,0,,
comment_3299,0,,
comment_3300,1,,
comment_3301,1,,
comment_3302,0,,
comment_3303,0,,
comment_3304,0,,
comment_3305,0,,
comment_3306,1,,
comment_3307,1,,
comment_3308,0,,
comment_3309,1,,
comment_3310,1,,
comment_3311,1,,
comment_3312,0,,
comment_3313,0,,
comment_3314,0,,
comment_3315,0,,
comment_3316,1,,
comment_3317,0,,
comment_3318,1,,
comment_3319,0,,
comment_3320,1,,
comment_3321,1,,
comment_3322,0,,
comment_3323,0,,
comment_3324,1,,
comment_3325,1,,
comment_3326,0,,
comment_3327,1,,
comment_3328,0,,
comment_3329,1,,
comment_3330,0,,
comment_3331,1,,
comment_3332,0,,
comment_3333,1,,
comment_3334,1,,
comment_3335,1,,
comment_3336,1,,
comment_3337,0,,
comment_3338,0,,
comment_3339,0,,
comment_3340,0,,
comment_3341,0,,
comment_3342,0,,
comment_3343,0,,
comment_3344,0,,
comment_3345,1,,
comment_3346,0,,
comment_3347,0,,
comment_3348,1,,
comment_3349,1,,
comment_3350,1,,
comment_3351,0,,
comment_3352,0,,
comment_3353,1,,
comment_3354,1,,
comment_3355,1,,
comment_3356,1,,
comment_3357,0,,
comment_3358,0,,
comment_3359,0,,
comment_3360,1,,
comment_3361,0,,
comment_3362,1,,
comment_3363,1,,
comment_3364,0,,
comment_3365,0,,
comment_3366,0,,
comment_3367,0,,
comment_3368,1,,
comment_3369,1,,
comment_3370,1,,
comment_3371,0,,
comment_3372,1,,
comment_3373,0,,
comment_3374,0,,
comment_3375,1,,
comment_3376,1,,
comment_3377,0,,
comment_3378,1,,
comment_3379,0,,
comment_3380,1,,
comment_3381,0,,
comment_3382,0,,
comment_3383,0,,
comment_3384,1,,
comment_3385,1,,
comment_3386,1,,
comment_3387,0,,
comment_3388,1,,
comment_3389,0,,
comment_3390,0,,
comment_3391,0,,
comment_3392,1,,
comment_3393,1,,
comment_3394,1,,
comment_3395,0,,
comment_3396,0,,
comment_3397,1,,
comment_3398,0,,
comment_3399,0,,
comment_3400,1,,
comment_3401,1,,
comment_3402,0,,
comment_3403,0,,
comment_3404,1,,
comment_3405,0,,
comment_3406,0,,
comment_3407,0,,
comment_3408,0,,
comment_3409,0,,
comment_3410,1,,
comment_3411,1,,
comment_3412,1,,
comment_3413,0,,
comment_3414,0,,
comment_3415,0,,
comment_3416,0,,
comment_3417,1,,
comment_3418,0,,
comment_3419,0,,
comment_3420,1,,
comment_3421,0,,
comment_3422,0,,
comment_3423,0,,
comment_3424,1,,
comment_3425,0,,
comment_3426,1,,
comment_3427,1,,
comment_3428,1,,
comment_3429,0,,
comment_3430,0,,
comment_3431,1,,
comment_3432,0,,
comment_3433,1,,
comment_3434,0,,
comment_3435,0,,
comment_3436,0,,
comment_3437,0,,
comment_3438,0,,
comment_3439,0,,
comment_3440,0,,
comment_3441,0,,
comment_3442,0,,
comment_3443,1,,
comment_3444,1,,
comment_3445,0,,
comment_3446,0,,
comment_3447,0,,
comment_3448,0,,
comment_3449,1,,
comment_3450,0,,
comment_3451,1,,
comment_3452,1,,
comment_3453,1,,
comment_3454,1,,
comment_3455,1,,
comment_3456,0,,
comment_3457,0,,
comment_3458,1,,
comment_3459,0,,
comment_3460,0,,
comment_3461,0,,
comment_3462,0,,
comment_3463,0,,
comment_3464,1,,
comment_3465,1,,
comment_3466,1,,
comment_3467,0,,
comment_3468,0,,
comment_3469,1,,
comment_3470,1,,
comment_3471,1,,
comment_3472,0,,
comment_3473,1,,
comment_3474,0,,
comment_3475,0,,
comment_3476,0,,
comment_3477,0,,
comment_3478,0,,
comment_3479,0,,
comment_3480,0,,
comment_3481,0,,
comment_3482,0,,
comment_3483,1,,
comment_3484,0,,
comment_3485,0,,
comment_3486,1,,
comment_3487,1,,
comment_3488,0,,
comment_3489,1,,
comment_3490,1,,
comment_3491,1,,
comment_3492,0,,
comment_3493,0,,
comment_3494,0,,
comment_3495,1,,
comment_3496,1,,
comment_3497,1,,
comment_3498,1,,
comment_3499,1,,
comment_3500,0,,
comment_3501,1,,
comment_3502,0,,
comment_3503,1,,
comment_3504,0,,
comment_3505,0,,
comment_3506,0,,
comment_3507,1,,
comment_3508,1,,
comment_3509,1,,
comment_3510,0,,
comment_3511,1,,
comment_3512,0,,
comment_3513,1,,
comment_3514,0,,
comment_3515,1,,
comment_3516,1,,
comment_3517,0,,
comment_3518,0,,
comment_3519,1,,
comment_3520,0,,
comment_3521,0,,
comment_3522,0,,
comment_3523,0,,
comment_3524,0,,
comment_3525,1,,
comment_3526,0,,
comment_3527,1,,
comment_3528,1,,
comment_3529,1,,
comment_3530,1,,
comment_3531,0,,
comment_3532,1,,
comment_3533,0,,
comment_3534,0,,
comment_3535,0,,
comment_3536,0,,
comment_3537,1,,
comment_3538,0,,
comment_3539,0,,
comment_3540,1,,
comment_3541,0,,
comment_3542,0,,
comment_3543,0,,
comment_3544,0,,
comment_3545,1,,
comment_3546,1,,
comment_3547,1,,
comment_3548,1,,
comment_3549,1,,
comment_3550,1,,
comment_3551,0,,
comment_3552,1,,
comment_3553,0,,
comment_3554,1,,
comment_3555,1,,
comment_3556,1,,
comment_3557,0,,
comment_3558,0,,
comment_3559,0,,
comment_3560,1,,
comment_3561,1,,
comment_3562,0,,
comment_3563,0,,
comment_3564,0,,
comment_3565,0,,
comment_3566,0,,
comment_3567,0,,
comment_3568,1,,
comment_3569,1,,
comment_3570,1,,
comment_3571,0,,
comment_3572,1,,
comment_3573,0,,
comment_3574,0,,
comment_3575,1,,
comment_3576,0,,
comment_3577,1,,
comment_3578,1,,
comment_3579,0,,
comment_3580,0,,
comment_3581,0,,
comment_3582,0,,
comment_3583,1,,
comment_3584,0,,
comment_3585,1,,
comment_3586,0,,
comment_3587,1,,
comment_3588,0,,
comment_3589,1,,
comment_3590,0,,
comment_3591,1,,
comment_3592,0,,
comment_3593,1,,
comment_3594,1,,
comment_3595,0,,
comment_3596,1,,
comment_3597,0,,
comment_3598,0,,
comment_3599,0,,
comment_3600,0,,
comment_3601,1,,
comment_3602,0,,
comment_3603,1,,
comment_3604,1,,
comment_3605,0,,
comment_3606,0,,
comment_3607,0,,
comment_3608,1,,
comment_3609,0,,
comment_3610,1,,
comment_3611,0,,
comment_3612,1,,
comment_3613,1,,
comment_3614,0,,
comment_3615,0,,
comment_3616,0,,
comment_3617,0,,
comment_3618,1,,
comment_3619,1,,
comment_3620,1,,
comment_3621,1,,
comment_3622,1,,
comment_3623,0,,
comment_3624,1,,
comment_3625,1,,
comment_3626,0,,
comment_3627,0,,
comment_3628,1,,
comment_3629,1,,
comment_3630,1,,
comment_3631,0,,
comment_3632,0,,
comment_3633,1,,
comment_3634,0,,
comment_3635,0,,
comment_3636,1,,
comment_3637,0,,
comment_3638,0,,
comment_3639,1,,
comment_3640,1,,
comment_3641,0,,
comment_3642,0,,
comment_3643,0,,
comment_3644,0,,
comment_3645,0,,
comment_3646,1,,
comment_3647,0,,
comment_3648,1,,
comment_3649,0,,
comment_3650,0,,
comment_3651,1,,
comment_3652,1,,
comment_3653,0,,
comment_3654,1,,
comment_3655,0,,
comment_3656,0,,
comment_3657,1,,
comment_3658,0,,
comment_3659,0,,
comment_3660,0,,
comment_3661,1,,
comment_3662,0,,
comment_3663,0,,
comment_3664,1,,
comment_3665,1,,
comment_3666,0,,
comment_3667,1,,
comment_3668,0,,
comment_3669,1,,
comment_3670,1,,
comment_3671,0,,
comment_3672,0,,
comment_3673,1,,
comment_3674,1,,
comment_3675,0,,
comment_3676,1,,
comment_3677,1,,
comment_3678,1,,
comment_3679,1,,
comment_3680,0,,
comment_3681,1,,
comment_3682,1,,
comment_3683,1,,
comment_3684,0,,
comment_3685,0,,
comment_3686,0,,
comment_3687,0,,
comment_3688,0,,
comment_3689,1,,
comment_3690,0,,
comment_3691,1,,
comment_3692,1,,
comment_3693,1,,
comment_3694,1,,
comment_3695,1,,
comment_3696,0,,
comment_3697,1,,
comment_3698,0,,
comment_3699,1,,
comment_3700,0,,
comment_3701,0,,
comment_3702,1,,
comment_3703,1,,
comment_3704,0,,
comment_3705,1,,
comment_3706,1,,
comment_3707,0,,
comment_3708,0,,
comment_3709,0,,
comment_3710,1,,
comment_3711,0,,
comment_3712,0,,
comment_3713,0,,
comment_3714,1,,
comment_3715,1,,
comment_3716,0,,
comment_3717,0,,
comment_3718,1,,
comment_3719,0,,
comment_3720,1,,
comment_3721,1,,
comment_3722,1,,
comment_3723,1,,
comment_3724,0,,
comment_3725,0,,
comment_3726,0,,
comment_3727,0,,
comment_3728,0,,
comment_3729,1,,
comment_3730,0,,
comment_3731,0,,
comment_3732,1,,
comment_3733,1,,
comment_3734,1,,
comment_3735,0,,
comment_3736,0,,
comment_3737,0,,
comment_3738,0,,
comment_3739,0,,
comment_3740,0,,
comment_3741,1,,
comment_3742,0,,
comment_3743,0,,
comment_3744,1,,
comment_3745,1,,
comment_3746,0,,
comment_3747,1,,
comment_3748,1,,
comment_3749,1,,
comment_3750,0,,
comment_3751,1,,
comment_3752,0,,
comment_3753,0,,
comment_3754,0,,
comment_3755,1,,
comment_3756,0,,
comment_3757,0,,
comment_3758,1,,
comment_3759,1,,
comment_3760,1,,
comment_3761,1,,
comment_3762,0,,
comment_3763,0,,
comment_3764,0,,
comment_3765,0,,
comment_3766,0,,
comment_3767,0,,
comment_3768,1,,
comment_3769,0,,
comment_3770,1,,
comment_3771,1,,
comment_3772,0,,
comment_3773,0,,
comment_3774,0,,
comment_3775,1,,
comment_3776,1,,
comment_3777,1,,
comment_3778,0,,
comment_3779,1,,
comment_3780,1,,
comment_3781,1,,
comment_3782,1,,
comment_3783,1,,
comment_3784,1,,
comment_3785,1,,
comment_3786,0,,
comment_3787,0,,
comment_3788,1,,
comment_3789,1,,
comment_3790,1,,
comment_3791,0,,
comment_3792,0,,
comment_3793,0,,
comment_3794,1,,
comment_3795,1,,
comment_3796,0,,
comment_3797,0,,
comment_3798,0,,
comment_3799,1,,
comment_3800,0,,
comment_3801,0,,
comment_3802,0,,
comment_3803,1,,
comment_3804,1,,
comment_3805,0,,
comment_3806,0,,
comment_3807,0,,
comment_3808,0,,
comment_3809,0,,
comment_3810,1,,
comment_3811,1,,
comment_3812,0,,
comment_3813,1,,
comment_3814,0,,
comment_3815,1,,
comment_3816,0,,
comment_3817,1,,
comment_3818,1,,
comment_3819,0,,
comment_3820,0,,
comment_3821,0,,
comment_3822,1,,
comment_3823,0,,
comment_3824,1,,
comment_3825,0,,
comment_3826,1,,
comment_3827,1,,
comment_3828,1,,
comment_3829,0,,
comment_3830,0,,
comment_3831,0,,
comment_3832,1,,
comment_3833,0,,
comment_3834,1,,
comment_3835,0,,
comment_3836,0,,
comment_3837,1,,
comment_3838,1,,
comment_3839,1,,
comment_3840,0,,
comment_3841,0,,
comment_3842,1,,
comment_3843,0,,
comment_3844,0,,
comment_3845,1,,
comment_3846,1,,
comment_3847,0,,
comment_3848,0,,
comment_3849,0,,
comment_3850,0,,
comment_3851,1,,
comment_3852,0,,
comment_3853,1,,
comment_3854,0,,
comment_3855,1,,
comment_3856,1,,
comment_3857,0,,
comment_3858,1,,
comment_3859,0,,
comment_3860,1,,
comment_3861,0,,
comment_3862,0,,
comment_3863,0,,
comment_3864,0,,
comment_3865,0,,
comment_3866,0,,
comment_3867,0,,
comment_3868,0,,
comment_3869,0,,
comment_3870,0,,
comment_3871,0,,
comment_3872,0,,
comment_3873,0,,
comment_3874,1,,
comment_3875,0,,
comment_3876,1,,
comment_3877,1,,
comment_3878,1,,
comment_3879,1,,
comment_3880,1,,
comment_3881,0,,
comment_3882,0,,
comment_3883,1,,
comment_3884,0,,
comment_3885,1,,
comment_3886,0,,
comment_3887,0,,
comment_3888,0,,
comment_3889,1,,
comment_3890,1,,
comment_3891,1,,
comment_3892,1,,
comment_3893,0,,
comment_3894,1,,
comment_3895,0,,
comment_3896,0,,
comment_3897,1,,
comment_3898,0,,
comment_3899,1,,
comment_3900,0,,
comment_3901,0,,
comment_3902,0,,
comment_3903,0,,
comment_3904,0,,
comment_3905,0,,
comment_3906,1,,
comment_3907,1,,
comment_3908,0,,
comment_3909,1,,
comment_3910,1,,
comment_3911,0,,
comment_3912,0,,
comment_3913,0,,
comment_3914,0,,
comment_3915,1,,
comment_3916,1,,
comment_3917,0,,
comment_3918,0,,
comment_3919,0,,
comment_3920,0,,
comment_3921,0,,
comment_3922,0,,
comment_3923,0,,
comment_3924,0,,
comment_3925,1,,
comment_3926,0,,
comment_3927,0,,
comment_3928,1,,
comment_3929,0,,
comment_3930,0,,
comment_3931,1,,
comment_3932,1,,
comment_3933,0,,
comment_3934,0,,
comment_3935,0,,
comment_3936,1,,
comment_3937,0,,
comment_3938,0,,
comment_3939,1,,
comment_3940,1,,
comment_3941,1,,
comment_3942,0,,
comment_3943,0,,
comment_3944,0,,
comment_3945,0,,
comment_3946,0,,
comment_3947,0,,
comment_3948,0,,
comment_3949,0,,
comment_3950,0,,
comment_3951,1,,
comment_3952,0,,
comment_3953,0,,
comment_3954,0,,
comment_3955,0,,
comment_3956,1,,
comment_3957,1,,
comment_3958,1,,
comment_3959,0,,
comment_3960,0,,
comment_3961,1,,
comment_3962,1,,
comment_3963,0,,
comment_3964,0,,
comment_3965,0,,
comment_3966,0,,
comment_3967,0,,
comment_3968,0,,
comment_3969,1,,
comment_3970,1,,
comment_3971,1,,
comment_3972,0,,
comment_3973,1,,
comment_3974,0,,
comment_3975,1,,
comment_3976,0,,
comment_3977,0,,
comment_3978,1,,
comment_3979,1,,
comment_3980,1,,
comment_3981,0,,
comment_3982,0,,
comment_3983,0,,
comment_3984,1,,
comment_3985,1,,
comment_3986,1,,
comment_3987,0,,
comment_3988,0,,
comment_3989,0,,
comment_3990,0,,
comment_3991,0,,
comment_3992,0,,
comment_3993,0,,
comment_3994,0,,
comment_3995,0,,
comment_3996,0,,
comment_3997,1,,
comment_3998,0,,
comment_3999,0,,
comment_4000,1,,
comment_4001,0,,
comment_4002,1,,
comment_4003,1,,
comment_4004,1,,
comment_4005,0,,
comment_4006,0,,
comment_4007,0,,
comment_4008,0,,
comment_4009,1,,
comment_4010,1,,
comment_4011,0,,
comment_4012,1,,
comment_4013,0,,
comment_4014,1,,
comment_4015,1,,
comment_4016,1,,
comment_4017,0,,
comment_4018,1,,
comment_4019,1,,
comment_4020,0,,
comment_4021,0,,
comment_4022,0,,
comment_4023,0,,
comment_4024,0,,
comment_4025,1,,
comment_4026,1,,
comment_4027,0,,
comment_4028,0,,
comment_4029,1,,
comment_4030,0,,
comment_4031,1,,
comment_4032,1,,
comment_4033,0,,
comment_4034,0,,
comment_4035,1,,
comment_4036,1,,
comment_4037,1,,
comment_4038,1,,
comment_4039,0,,
comment_4040,0,,
comment_4041,0,,
comment_4042,0,,
comment_4043,0,,
comment_4044,1,,
comment_4045,0,,
comment_4046,1,,
comment_4047,0,,
comment_4048,1,,
comment_4049,1,,
comment_4050,0,,
comment_4051,0,,
comment_4052,1,,
comment_4053,1,,
comment_4054,0,,
comment_4055,0,,
comment_4056,0,,
comment_4057,0,,
comment_4058,1,,
comment_4059,1,,
comment_4060,0,,
comment_4061,1,,
comment_4062,1,,
comment_4063,1,,
comment_4064,1,,
comment_4065,0,,
comment_4066,0,,
comment_4067,0,,
comment_4068,1,,
comment_4069,1,,
comment_4070,1,,
comment_4071,1,,
comment_4072,0,,
comment_4073,1,,
comment_4074,1,,
comment_4075,0,,
comment_4076,1,,
comment_4077,0,,
comment_4078,1,,
comment_4079,0,,
comment_4080,0,,
comment_4081,0,,
comment_4082,1,,
comment_4083,0,,
comment_4084,1,,
comment_4085,0,,
comment_4086,0,,
comment_4087,0,,
comment_4088,0,,
comment_4089,0,,
comment_4090,1,,
comment_4091,0,,
comment_4092,0,,
comment_4093,1,,
comment_4094,1,,
comment_4095,0,,
comment_4096,1,,
comment_4097,0,,
comment_4098,0,,
comment_4099,1,,
comment_4100,0,,
comment_4101,0,,
comment_4102,0,,
comment_4103,0,,
comment_4104,1,,
comment_4105,1,,
comment_4106,1,,
comment_4107,0,,
comment_4108,0,,
comment_4109,0,,
comment_4110,0,,
comment_4111,0,,
comment_4112,0,,
comment_4113,0,,
comment_4114,0,,
comment_4115,0,,
comment_4116,1,,
comment_4117,0,,
comment_4118,0,,
comment_4119,1,,
comment_4120,1,,
comment_4121,1,,
comment_4122,0,,
comment_4123,0,,
comment_4124,1,,
comment_4125,1,,
comment_4126,1,,
comment_4127,1,,
comment_4128,0,,
comment_4129,1,,
comment_4130,0,,
comment_4131,0,,
comment_4132,0,,
comment_4133,0,,
comment_4134,1,,
comment_4135,0,,
comment_4136,0,,
comment_4137,0,,
comment_4138,0,,
comment_4139,1,,
comment_4140,0,,
comment_4141,1,,
comment_4142,0,,
comment_4143,0,,
comment_4144,0,,
comment_4145,0,,
comment_4146,0,,
comment_4147,0,,
comment_4148,1,,
comment_4149,1,,
comment_4150,1,,
comment_4151,1,,
comment_4152,0,,
comment_4153,1,,
comment_4154,1,,
comment_4155,1,,
comment_4156,0,,
comment_4157,0,,
comment_4158,1,,
comment_4159,0,,
comment_4160,0,,
comment_4161,0,,
comment_4162,1,,
comment_4163,1,,
comment_4164,1,,
comment_4165,0,,
comment_4166,0,,
comment_4167,1,,
comment_4168,1,,
comment_4169,1,,
comment_4170,0,,
comment_4171,0,,
comment_4172,0,,
comment_4173,1,,
comment_4174,0,,
comment_4175,1,,
comment_4176,1,,
comment_4177,0,,
comment_4178,0,,
comment_4179,0,,
comment_4180,0,,
comment_4181,0,,
comment_4182,0,,
comment_4183,0,,
comment_4184,0,,
comment_4185,0,,
comment_4186,0,,
comment_4187,0,,
comment_4188,0,,
comment_4189,0,,
comment_4190,1,,
comment_4191,1,,
comment_4192,0,,
comment_4193,0,,
comment_4194,1,,
comment_4195,0,,
comment_4196,0,,
comment_4197,1,,
comment_4198,0,,
comment_4199,1,,
comment_4200,0,,
comment_4201,0,,
comment_4202,0,,
comment_4203,1,,
comment_4204,0,,
comment_4205,1,,
comment_4206,1,,
comment_4207,0,,
comment_4208,0,,
comment_4209,1,,
comment_4210,1,,
comment_4211,1,,
comment_4212,1,,
comment_4213,0,,
comment_4214,1,,
comment_4215,0,,
comment_4216,0,,
comment_4217,1,,
comment_4218,0,,
comment_4219,0,,
comment_4220,0,,
comment_4221,0,,
comment_4222,0,,
comment_4223,0,,
comment_4224,0,,
comment_4225,1,,
comment_4226,0,,
comment_4227,0,,
comment_4228,0,,
comment_4229,1,,
comment_4230,1,,
comment_4231,0,,
comment_4232,1,,
comment_4233,1,,
comment_4234,0,,
comment_4235,1,,
comment_4236,1,,
comment_4237,1,,
comment_4238,0,,
comment_4239,1,,
comment_4240,0,,
comment_4241,0,,
comment_4242,0,,
comment_4243,1,,
comment_4244,0,,
comment_4245,0,,
comment_4246,0,,
comment_4247,1,,
comment_4248,0,,
comment_4249,0,,
comment_4250,0,,
comment_4251,0,,
comment_4252,1,,
comment_4253,0,,
comment_4254,0,,
comment_4255,0,,
comment_4256,1,,
comment_4257,0,,
comment_4258,0,,
comment_4259,1,,
comment_4260,1,,
comment_4261,0,,
comment_4262,0,,
comment_4263,0,,
comment_4264,0,,
comment_4265,0,,
comment_4266,1,,
comment_4267,0,,
comment_4268,1,,
comment_4269,1,,
comment_4270,0,,
comment_4271,1,,
comment_4272,0,,
comment_4273,0,,
comment_4274,1,,
comment_4275,0,,
comment_4276,0,,
comment_4277,0,,
comment_4278,1,,
comment_4279,0,,
comment_4280,0,,
comment_4281,1,,
comment_4282,1,,
comment_4283,0,,
comment_4284,0,,
comment_4285,1,,
comment_4286,0,,
comment_4287,1,,
comment_4288,1,,
comment_4289,1,,
comment_4290,1,,
comment_4291,0,,
comment_4292,0,,
comment_4293,0,,
comment_4294,1,,
comment_4295,0,,
